id,data_asset_serial,type_asset_id,model_asset_id,data_asset_arrived_date,data_asset_plate_no,data_asset_chassis_no,data_asset_arrangement_no,data_asset_manufacture_year,color_asset_id,data_asset_warranty,data_asset_madein,data_asset_purchasefrom,data_asset_invoice_no,status_asset_id,province_asset_id,site_asset_id,employee_id,data_asset_in_use,user_id,data_asset_active,data_asset_current_condition,data_asset_remarks,data_asset_acquisition_value,data_asset_acquisition_value,data_asset_book_value,data_asset_engine_model_1,data_asset_engine_serial_no_1,data_asset_engine_family_1,data_asset_engine_arrangement_1,data_asset_engine_displacement_no_1,data_asset_engine_rating_1,data_asset_engine_code_1,data_asset_engine_model_2,data_asset_engine_serial_2,data_asset_engine_family_2,data_asset_engine_arrangement_2,data_asset_engine_displacement_no_2,data_asset_engine_rating_2,data_asset_engine_code_2,data_asset_transmission_model,data_asset_transmission_serial_no,data_asset_transmission_arrangement,data_asset_concrete_mixer_name,data_asset_concrete_mixer_model,data_asset_concrete_mixer_serial_no,data_asset_concrete_mixer_capacity,data_asset_concrete_pump_name,data_asset_concrete_pump_model,data_asset_concrete_pump_serial_no,data_asset_generator_no,data_asset_generator_controller_no,data_asset_generator_governor_no,data_asset_generator_alternator_no,data_asset_generator_alternator_model,data_asset_generator_alternator_serial_no,data_asset_generator_rated_voltage,data_asset_generator_phase,data_asset_generator_rated_frequency,data_asset_generator_rated_current_prime,data_asset_generator_rated_rpm,data_asset_generator_altitude,data_asset_generator_rated_power,data_asset_generator_manufacture_year,data_asset_generator_manufacture_year,created_at,updated_at
2400,27060098,65,43,,6488 LDA,2108 00,,2008,15,,,,,4,13,54,1,TRUE,1,TRUE,,OLD NO 27021321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2401,27060100,65,42,,6074 XRA,15382,,2009,14,,,,,4,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD,,,2018-02-27,2018-02-27
2402,27060101,65,42,,1710 HVA,35576,,2015,14,,,,,4,13,54,1,TRUE,1,TRUE,,OLD NO 27021823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2403,27060102,65,42,,أ ي ع 2213 E V A,MROEX12G1F2355579,,2014,14,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2404,27060104,65,42,,أ ط م 2136  Z T A,MROFX22G6A1033609,,2009,14,,,,,5,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2405,27060105,65,42,,1791 TVA,32769,,2015,14,,,,,2,3,14,1,TRUE,1,TRUE,,OLD NO 27021803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2406,27060106,65,42,,7155 UXA,17522,,2009,14,,,,,2,3,14,1,TRUE,1,TRUE,,OLD NO 27021600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2407,27060107,65,42,,1340 JEA,2023417,,2010,14,,,,,2,13,52,1,TRUE,1,TRUE,,OLD NO 27021617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2408,27060108,65,42,,3207 JDA,1306512,,2008,14,,,,,2,13,46,1,TRUE,1,TRUE,,508694489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2409,27060109,65,42,,1330 JEA,23725,,2010,14,,,,,2,3,98,1,TRUE,1,TRUE,,OLD NO 27021618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2410,27060110,65,42,,1998 UKA,599731,,2012,14,,,,,3,3,114,1,TRUE,1,TRUE,,ACCEDENT OLD NO 27021659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2411,27060111,65,222,,5263 LDA,503924,,2005,14,,,,,5,13,54,1,TRUE,1,TRUE,,OLD NO 27010541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2412,27060112,65,43,,6063 LDA,201247,,2006,14,,,,,5,13,54,1,TRUE,1,TRUE,,593901769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2413,27060114,65,43,,9546 LBA,301978,,2007,14,,,,,3,20,89,1,TRUE,1,TRUE,,OLD NO 27021513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2414,27060115,65,42,,5654 BHA,25270,,2013,14,,,,,3,14,71,1,TRUE,1,TRUE,,OLD NO 27021754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2415,27060117,65,222,,3142 JAA,541630,,2007,14,,,,,2,13,52,1,TRUE,1,TRUE,,OLD NO 27021517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2416,27060118,65,43,,6052 LDA,201025,,2006,14,,,,,2,14,71,1,TRUE,1,TRUE,,OLD NO 27021440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2417,27060119,65,42,,1127 ADA,3020530,,2008,14,,,,,5,13,54,1,TRUE,1,TRUE,,591204619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2418,27060121,65,42,,1182 KZA,18954,,2013,14,,,,,4,13,45,1,TRUE,1,TRUE,,OLD NO 27021715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2419,27060123,65,42,,7524 XRA,2017605,,2009,14,,,,,3,13,44,1,TRUE,1,TRUE,,OLD NO 27021570   Not In Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2420,27060124,65,42,,7436 VDA,3021831,,2009,14,,,,,2,13,45,1,TRUE,1,TRUE,,551577218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2421,27060125,65,42,,4900 UKA,15104,,2012,14,,,,,2,13,55,1,TRUE,1,TRUE,,OLD NO 27021672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2422,27060126,65,42,,3776 LZA,MR0EW12G0D3022784,,2013,14,,,,,2,13,55,1,TRUE,1,TRUE,,OLD No. 27021734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2423,27060128,65,42,,1709 HVA,2035547,,2015,14,,,,,2,3,67,1,TRUE,1,TRUE,,OLD NO 27021822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2424,27060129,65,42,,7981 XRA,1028972,,2010,14,,,,,2,21,95,1,TRUE,1,TRUE,,OLD NO 27021576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2425,27060130,65,42,,9073 ZAA,18028,,2002,14,,,,,2,3,98,1,TRUE,1,TRUE,,OLD NO 27021392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2426,27060131,65,42,,4898 UKA,3015032,,2012,14,,,,,2,20,102,1,TRUE,1,TRUE,,530780434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2427,27060132,65,42,,1983 KUA,29065,,2014,14,,,,,4,13,54,1,TRUE,1,TRUE,,592255687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2428,27060133,65,42,,1792 TVA,303278,,2015,14,,,,,2,20,102,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2429,27060134,65,42,,6508 THA,3027211,,2014,14,,,,,2,20,90,1,TRUE,1,TRUE,,563253348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2430,27060135,65,42,,K S A 5435,MR0FX22G391020134,,2009,14,,,,,2,19,88,1,TRUE,1,TRUE,,,,,,,5011213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694CC,,,2018-02-27,2018-02-27
2431,27060136,65,42,,J K A 7787,MNTDD23S5A6007855,,2010,14,,,,,2,19,88,1,TRUE,1,TRUE,,,,,,,KA24D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389cc,,,2018-02-27,2018-02-27
2432,27060137,65,42,,S E A 4147,MR0FR22GXA0555417,,2010,14,,,,,2,3,15,1,TRUE,1,TRUE,,27021598,,,,,Found in local market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2433,27060139,65,42,,9901 SJA,MR0EW12G792014873,,2009,14,,,,,2,4,18,1,TRUE,1,TRUE,,27021551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2434,27060140,65,222,,7555 BAA,MPAEL33CX7H543072,,2007,14,,,,,2,9,26,1,TRUE,1,TRUE,,ENGINE ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2435,27060141,65,42,,7719 UXA,MR0EW12G7A2022461,,2010,14,,,,,2,3,111,1,TRUE,1,TRUE,,27021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2436,27060142,65,42,,5099 UXA,MR0EW12G9A2018766,,2010,14,,,,,5,3,111,1,TRUE,1,TRUE,,27021582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2437,27060143,65,42,,1175 JEA,MR0EW12G2A2023419,,2010,14,,,,,2,15,76,1,TRUE,1,TRUE,,27021613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2438,27060144,65,222,,6029 BBA,MPAEL33C47T102292,,2007,14,,,,,2,15,76,1,TRUE,1,TRUE,,27021504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2439,27060145,65,42,,7525 XRA,MR0EW12G192017705,,2009,14,,,,,2,15,74,1,TRUE,1,TRUE,,27021571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2440,27060146,65,222,,7945 ZAA,JAADL33C127F08076,,2002,14,,,,,2,3,106,1,TRUE,1,TRUE,,27021426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2441,27060147,65,43,,أ د ل  6059,431680,,,14,,,,,2,15,74,1,TRUE,1,TRUE,,27021308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2442,27060148,65,42,,9171 ZAA,JT4EZ4268X0049140,,1994,14,,,,,2,3,106,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2443,27060149,65,42,,6491 LDA,JTFEZ426X10071493,,,14,,,,,2,3,111,1,TRUE,1,TRUE,,27021376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2444,27060150,65,42,,6087 LDA,JT4EZ4266Y0051681,,2000,14,,,,,2,3,111,1,TRUE,1,TRUE,,27021380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2445,27060151,65,42,,1165 GTA,JTB33UNE0W0007516,,1998,14,,,,,5,3,111,1,TRUE,1,TRUE,,TIRES+INGINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2446,27060152,65,42,,8497 RZA,MR0EW12G2C3017522,,2012,14,,,,,2,3,111,1,TRUE,1,TRUE,,27021703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2447,27060153,65,42,,5740 SJA,MR0FX22G591320838,,2009,14,,,,,5,3,111,1,TRUE,1,TRUE,,27021678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2448,27060154,65,42,,HZA 4984 ا م ه,MR0EW12G6D2033682,,2012,14,,,,,2,15,74,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2449,27060155,65,43,,1698 RSA,301867,,2006,14,,,,,2,15,74,1,TRUE,1,TRUE,,OLD No. 27021474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2450,27060156,65,42,,1875 JEA,2024604,,2010,14,,,,,2,3,13,1,TRUE,1,TRUE,,OLD No. 27021623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2451,27060157,65,42,,2862 JEA,2025728,,2010,14,,,,,3,13,46,1,TRUE,1,TRUE,,568235627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2452,27060158,65,42,,1237 GTA,301868,,2006,14,,,,,2,13,48,1,TRUE,1,TRUE,,OLD No. 27021492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2453,27060159,65,42,,1892 VUA,3031169,,2015,14,,,,,3,20,89,1,TRUE,1,TRUE,,592544055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2454,27060160,65,42,,JRA  ا ر ح 6494,MR0FR22J690537590,,2008,14,,,,,4,13,54,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2455,27060161,65,42,,6619 VLA,MR0FX22G0C1341863,,2012,14,,,,,2,14,71,1,TRUE,1,TRUE,,27021686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2456,27060162,65,42,,SGA1873 ا ق س,MR0FR22GXA0569818,,2009,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2457,27060163,65,42,,2160 ا ك ه,MR0EW12GB2027407,,2010,14,,,,,2,3,111,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2458,27060164,65,42,,ا ر س 7386,MR0FR22G290540602,,2008,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2459,27060166,65,42,,7928 RAB,MR0EW12G5F3031306,,2015,14,,,,,2,3,15,1,TRUE,1,TRUE,,27021828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2460,27060167,65,42,,7811 LTA,MR0FR22G6A0552093,,2010,14,,,,,2,3,127,1,TRUE,1,TRUE,,27021588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2461,27060168,65,42,,5987 ZZA,MR0EX12G3D2338912,,2013,14,,,,,2,1,7,1,TRUE,1,TRUE,,27021709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2462,27060169,65,42,,7312 ELA,MR0EW12G8C3016200,,2012,14,,,,,2,8,25,1,TRUE,1,TRUE,,27021682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2463,27060170,65,42,,H K A 2101,MR0EW12G6B2026437,,2011,14,,,,,2,8,25,1,TRUE,1,TRUE,,27021643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2464,27060171,65,42,,8755 ا ق ط,MR0FX22GXB1053119,,2011,14,,,,,2,8,25,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2465,27060172,65,42,,ا ل ب 6477,MROES12G5C3035329,,2011,14,,,,,2,9,26,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2466,27060173,65,42,,7241 UXA,2021957,,2010,14,,,,,2,9,27,1,TRUE,1,TRUE,,539487011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2467,27060174,65,222,,5336 LDA,F00183,,2000,14,,,,,2,3,64,1,TRUE,1,TRUE,,NOT WORKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2468,27060175,65,42,,1126 ADA,3020699,,2008,14,,,,,3,20,102,1,TRUE,1,TRUE,,OLD NO 27021525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2469,27060176,65,42,,DHA6828,3N6DD2ET9DK090669,,2012,14,,,,,4,20,90,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2470,27060177,65,42,,ب أ ر 7965 R A B,3N6DD23X4FK019398,,2014,14,,,,,2,3,57,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2471,27060178,65,42,,أ ي ك 6438 K V A,3N6DD23X1FK036580,,2014,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2472,27060179,65,42,,HDA8059 ا د ه,MR0FR22GX90533929,,2008,14,,,,,2,3,112,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2473,27060180,65,42,,TGA 8678 ا ق ط,MR0FX22G5B1052766,,2010,14,,,,,2,3,64,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2474,27060181,65,42,,أ ي ك 6442  K V A,3N6DD23X1FK036823,,2014,14,,,,,2,1,9,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2475,27060182,65,42,,أ ي ك 6439 K V A,3N6DD23X2FK036801,,2015,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2476,27060183,65,42,,EGA9758 ا ق ع,MR0EW12G7B2025992,,2011,14,,,,,2,3,64,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2477,27060185,65,42,,B L A 6388,MR0FX22GXC1070147,,2012,14,,,,,2,21,56,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2478,27060186,65,42,,T X A 6890,MR0FR22G890546968,,2009,14,,,,,2,21,56,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2479,27060187,65,42,,U G A 4393,MR0FR22G6B576735,,2011,14,,,,,2,11,40,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2480,27060189,65,42,,Z H A 7209,MR0EW12G3E3027563,,2014,14,,,,,2,11,40,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2481,27060190,65,42,,ZZA 5943 ا م م,MR0EX12G3D2067804,,2012,14,,,,,2,11,40,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2482,27060192,65,42,,9553 ا ه ح,MR0EX12G4D2343441,,2013,14,,,,,2,9,27,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2483,27060193,65,42,,6416 ا ل ب,MR0ES12G0C3307298,,2012,14,,,,,2,3,65,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2484,27060194,65,42,,2163 ا ل ل,MR0EX12G8C2327113,,2012,14,,,,,2,9,34,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2485,27060195,65,42,,أ ل ب 6478,MROES12G9C3035270,,2012,14,,,,,2,9,34,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2486,27060196,65,42,,أ ن ل  6857,MR0EW12GXD3023070,,2013,14,,,,,2,9,35,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2487,27060197,65,42,,7208 UXA,MR0EW12G3A2021839,,2010,14,,,,,2,9,34,1,TRUE,1,TRUE,,27021603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2488,27060198,65,42,,5987 AAB,MR0FX22G1F1444522,,2015,14,,,,,2,9,34,1,TRUE,1,TRUE,,27021709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2489,27060199,65,42,,4330 UKA,MR0FR22G1C0667249,,2012,14,,,,,2,16,82,1,TRUE,1,TRUE,,27021660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2490,27060200,65,42,,7276 ا و ص,MR0EW12G7E3028552,,2014,14,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2491,27060201,65,42,,7275 ا و ص,MR0EW12G9E3028598,,2014,14,,,,,2,16,82,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2492,27060203,65,42,,9553 ا ه ح,MR0EX12G0D2077173,,2013,14,,,,,2,9,28,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2493,27060205,65,42,,5541 HNA,2034542,,2013,14,,,,,2,9,28,1,TRUE,1,TRUE,,539480652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2494,27060206,65,42,,8411 RZA,3017820,,2012,14,,,,,2,11,39,1,TRUE,1,TRUE,,OLD NO 27021702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2495,27060208,65,42,,AKH 8307,MR0AX12G1B0057375,,2010,14,,,,,2,21,95,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2496,27060210,65,42,,JHA9537,3N6DD2ET0DK061221,,2012,14,,,,,2,3,80,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2497,27060211,65,42,,ا ي ك 6440  K V A,3N6DD23X2FK036135,,2014,14,,,,,2,3,65,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2498,27060212,65,42,,UNA2895 ا ن و,3N6DD2ET9DK047396,,2012,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2499,27060213,65,42,,DHA6841 ا ه د,3N6DD2ETXDK055121,,2012,14,,,,,2,3,112,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2500,27060214,65,42,,7095 ا ه ا,3N6DD2ET8DK060771,,2013,14,,,,,2,5,20,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2501,27060216,65,42,,ا و د 5774,MR0EX12G6E2348934,,2013,14,,,,,2,3,15,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2502,27060217,65,42,,2513 ا ط ا,MR0ES12G793024437,,2009,14,,,,,2,9,35,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2503,27060218,65,42,,7812 ا ط ل,MR0FR22G2A0552589,,2010,14,,,,,2,3,65,1,TRUE,1,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2504,27060219,65,42,,6507 THA,27319,,2014,14,,,,,2,1,7,1,TRUE,1,TRUE,,OLD NO 27021672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2505,27060220,65,43,,1614 RSA,JNIC3GD2270006407,,1998,14,,,,,2,9,27,1,TRUE,1,TRUE,,STOP SCRAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2506,27060221,65,42,,2183 GTA,47088,,2001,14,,,,,5,19,88,1,TRUE,1,TRUE,,556745989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2507,27060222,65,42,,2126 KVA,3029540,,2014,14,,,,,4,19,88,1,TRUE,1,TRUE,,OLD NO 27021783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
2508,27060223,65,42,,6808 UXA,20353,,2010,14,,,,,3,19,87,1,TRUE,1,TRUE,,OLD No. 27021597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-27,2018-02-27
